food;ingredients;category;kitchen;food_url
Каннеллони со шпинатом и яйцом;молоко, пшеничная мука, подсолнечное масло, соль, сыр грюйер, сливочное масло, куриное яйцо, шпинат, паста каннеллони;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/kannelloni-so-shpinatom-jajcom-16580
Лазанья с грибами, хересом и взбитыми сливками;белые грибы, сушеные белые грибы, чеснок, вода, оливковое масло, репчатый лук, соевый соус, херес, сливочное масло, пшеничная мука, молоко, молотый мускатный орех, сливки 20%-ные, тертый сыр пармезан , тесто для лазаньи, зелень, томатная паста ;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/lazanja-s-gribami-heresom-vzbitimi-slivkami-20340
Фузилли с рикоттой и шпинатом;паста фузилли, сыр пармезан, сыр рикотта, свежие листья шпината, вяленые помидоры, белое сухое вино, соль, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/fuzilli-s-rikottoj-i-shpinatom-35639
Паппарделле алла боскайола;белые грибы, паста паппарделле, лук-шалот, консервированные помидоры, чеснок, оливковое масло, белое сухое вино, петрушка, розмарин, листья шалфея, сыр грана-падано, соль, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/pappardelle-alla-boskayola-33828
Феттучини с белыми грибами;паста феттучини, белые грибы, сливочное масло, репчатый лук, сливки 35%-ные, петрушка, соль, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/fettuchini-s-belimi-gribami-16029
Спагетти с фрикадельками;говяжий фарш, толченые сухари, репчатый лук, чеснок, вустерширский соус, орегано, пшеничная мука, оливковое масло, консервированные помидоры, томатная паста , сахар, говяжий бульон, спагетти, тертый сыр пармезан ;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-frikadelkami-19631
Тальятелле с лисичками;паста тальятелле, сыр пармезан, лисички, сливочное масло, петрушка, чеснок, оливковое масло;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/taljatelle-s-lisichkami-40314
Фарфалле с лисичками и цветной капустой;паста фарфалле (бабочки), лисички, сливки 33%-ные, оливковое масло, куриный бульон, молотый душистый перец, чеснок, кресс-салат, сливочное масло, цветная капуста, сыр пармезан, тимьян, соль, молотый черный перец;Паста и пицца;Авторская кухня;https://eda.ru/recepty/pasta-picca/farfalle-s-lisichkami-i-cvetnoy-kapustoy-139732
Спагетти с лососем и спаржей в сливочном соусе;спагетти, лосось, сыр пармезан, зеленая спаржа, помидоры черри, лук-шалот, чеснок, зелень сельдерея, тимьян, петрушка, помидоры в собственном соку, шафран, белое сухое вино, сливки 30%-ные, оливковое масло, соль, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-lososem-i-sparzhej-v-slivochnom-souse-35913
Феттучини с семгой;филе семги, паста феттучини, морковь, сладкий перец, репчатый лук, соевый соус, соус терияки, зеленая стручковая фасоль, базилик, растительное масло, чеснок, соль, молотый душистый перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/fettuchini-s-semgoj-19058
Спагетти из молодого кабачка с фрикадельками;кабачки, тертый сыр пармезан , фарш из индейки, репчатый лук, чеснок, вустерширский соус, куриное яйцо, морская соль, свежемолотый черный перец, оливковое масло, томатное пюре, консервированные помидоры, сушеный орегано, бальзамический уксус;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-iz-molodogo-kabachka-s-frikadelkami-125886
Болоньезе с белым вином;смешанный фарш, консервированные помидоры кусочками, базилик, орегано, соль, сыр, белое вино, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/boloneze-s-belim-vinom-24446
Спагетти со сливочно-грибным соусом «Дор-блю»;спагетти, свежие шампиньоны, сыр дорблю, сметана 20%-ная, листья базилика, соль, свежемолотый черный перец, оливковое масло;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-so-slivochno-gribnim-sousom-dor-blju-55516
Лазанья болоньезе;готовые сухие листы лазаньи, фарш, молоко, помидоры, пшеничная мука, сливочное масло, оливковое масло, сыр, мускатный орех, базилик;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/lazanja-boloneze-33660
Спагетти с овощами и соевым соусом;спагетти, сладкий перец, шампиньоны, чеснок, лук, соевый соус, зелень;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-ovoshhami-i-soevim-sousom-32619
Спагетти с боттаргой и сливочным соусом;спагетти, боттарга, перец чили, куриный бульон, сливки 33%-ные, петрушка, соль, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-bottargoy-i-slivochnym-sousom-34914
Быстрое дрожжевое тесто для пиццыы;пшеничная мука, соль, оливковое масло, свежие дрожжи;Паста и пицца;Авторская кухня;https://eda.ru/recepty/pasta-picca/bystroe-drozhzhevoe-testo-dlya-piccyy-15769
Каннеллони болоньезе под сырным одеялом;говяжий фарш, лук, чеснок, сливочное масло, томатная паста , пшеничная мука, молоко, сыр, молотый черный перец, мускатный орех, смесь итальянских трав, соль, растительное масло, паста каннеллони, помидоры;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/kannelloni-boloneze-pod-sirnim-odejalom-35729
Тальятелле в сливочном соусе;сливки 20%-ные, сыр горгонзола, репчатый лук, карбонад, молотый черный перец, базилик, паста тальятелле, мука грубого помола;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/taljatelle-v-slivochnom-souse-18752
Тальятелле в сливочном соусе;сливки 20%-ные, сыр горгонзола, репчатый лук, карбонад, молотый черный перец, базилик, паста тальятелле, мука грубого помола;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/taljatelle-v-slivochnom-souse-18752
Спагетти в сливочном соусе с сыром дор-блю и чесноком;спагетти, чеснок, сливки 20%-ные, яичный желток, сыр дорблю, растительное масло, тертый сыр пармезан , соль, базилик;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-v-slivochnom-souse-s-sirom-dor-blju-chesnokom-28977
Спагетти карбонара с курицей и грибами;яичный желток, оливковое масло, филе куриной грудки, копченый бекон , свежие грибы, спагетти, белое сухое вино, сливки 40%-ные, рубленая петрушка;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-karbonara-s-kuricej-i-gribami-25146
Мясные шарики со спагетти в томатном соусе;говяжий фарш, помидоры, помидоры в собственном соку, оливковое масло, тертый сыр пармезан , белый хлебный мякиш, спагетти, сушеный базилик, красный сладкий перец, молотый черный перец, куриное яйцо, репчатый лук, чеснок, рубленая петрушка, соль, лавровый лист;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/mjasnie-shariki-so-spagetti-v-tomatnom-souse-26462
Соус болоньезе с белым вином;оливковое масло, бекон, говядина, морковь, стебель сельдерея, томатная паста , гвоздика, белое сухое вино, соль;Паста и пицца;Авторская кухня;https://eda.ru/recepty/pasta-picca/sous-boloneze-s-belim-vinom-15798
Равиоли с рикоттой и шпинатом;пшеничная мука, яичный желток, куриное яйцо, соль, шпинат, сыр рикотта, сливочное масло, вода, сыр пармезан;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/ravioli-s-rikottoj-shpinatom-22382
Равиоли с грибами;пшеничная мука, вода, куриное яйцо, свежие грибы, зеленый лук, оливковое масло, сливочное масло, сливки 30%-ные, твердый сыр, петрушка, соль, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/ravioli-s-gribami-18544
Лазанья с феттучини, фрикадельками, томатами и сыром;паста феттучини, оливковое масло, чеснок, репчатый лук, орегано, томатная паста , лавровый лист, помидоры в собственном соку, соль, белый хлеб, молоко, мясной фарш, сыр пекорино романо, рубленая петрушка, куриное яйцо, молотый черный перец, растительное масло, сыр рикотта, сыр моцарелла;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/lazanja-s-fettuchini-frikadelkami-tomatami-sirom-20214
Фарфалле с курицей и медом;куриные ножки, паста фарфалле (бабочки), соевый соус, мед, сливочное масло, оливковое масло, соль;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/farfalle-s-kuricej-i-medom-34274
Вермишель по-эстонски;вермишель, соль, растительное масло, вода;Паста и пицца;Эстонская кухня;https://eda.ru/recepty/pasta-picca/vermishel-po-jestonski-30822
Феттучини с цукини и мятой;паста феттучини, цукини, лук-шалот, лимонная цедра, сливки, оливковое масло extra virgin, свежая мята, соль, молотый черный перец, перец чили;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/fettuchini-s-cukini-i-mjatoj-51008
Пенне ригате с сушеными помидорами и кедровыми орехами;пенне ригате, сливочное масло, оливковое масло, кедровые орехи, соль, молотый черный перец, чеснок, тертый сыр пармезан , сушеные помидоры;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/penne-rigate-s-sushenimi-pomidorami-kedrovimi-orehami-20342
Лазанья с курицей и шампиньонами;куриная грудка, шампиньоны, сливки, твердый сыр, готовые сухие листы лазаньи, специи, растительное масло;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/lazanja-s-kuricej-i-shampinonami-55596
Каннеллони с таледжо, спаржей и грецкими орехами;яичный желток, яичный белок, белое полусухое вино, мука semola, мука calibrata, оливковое масло extra virgin, спаржа, шафран, сыр таледжо, грецкие орехи, сыр пармезан, бакинские помидоры, молотый черный перец, соль;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/kannelloni-s-taledzho-sparzhej-greckimi-orehami-31641
Пенне с копченым лососем;лук-шалот, сыр пармезан, паста пенне, петрушка, сливки, чеснок, лосось холодного копчения;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/penne-s-kopchenim-lososem-35966
Феттучини с белыми грибами и пармезаном;паста феттучини, чеснок, лук-шалот, белые грибы, оливковое масло, сливки 33%-ные, тертый сыр пармезан , петрушка, соль, молотый черный перец;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/fettuchini-s-belymi-gribami-i-parmezanom-151298
Гювеч из помидоров с макаронами;помидоры, макароны, сливочное масло, соль, сыр брынза, молотый красный перец;Паста и пицца;Болгарская кухня;https://eda.ru/recepty/pasta-picca/gjuvech-iz-pomidorov-s-makaronami-14271
Феттучини с морепродуктами в сливочном соусе;замороженные мидии, очищенные креветки, замороженные кольца кальмара , паста феттучини, куриная грудка, красный лук, сливки 20%-ные, легкий соевый соус, концентрированный лимонный сок, молотый черный перец, осьминог, смесь специй для морепродуктов;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/fettuchini-s-moreproduktami-v-slivochnom-souse-41406
Хрустящая лазанья с овощами и корочкой из фундука;тесто фило, сушеный базилик, измельченный жареный фундук, сливовидные томаты в собственном соку , тимьян, сладкий перец, лук-порей, цукини, морковь, баклажаны, сельдерей, чеснок, орегано, оливковое масло extra virgin, томатный соус, овощной бульон, базилик, петрушка, соль, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/hrustyaschaya-lazanya-s-ovoschami-i-korochkoy-iz-funduka-151384
Спагетти с фетой и оливками;помидоры черри, рубленая петрушка, спагетти, сыр фета, маслины, оливковое масло, соль, молотый черный перец, тертый сыр пармезан ;Паста и пицца;Авторская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-fetoj-olivkami-17088
Кончильони фаршированные курицей и грибами;шампиньоны, куриное филе, репчатый лук, сливочное масло, твердый сыр, молоко, пшеничная мука, паста конкильони;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/konchiloni-farshirovannie-kuricej-i-gribami-30672
Сливочные спагетти с сыром и специями;спагетти, чеснок, соль, растительное масло, сливки 20%-ные, сыр гауда, молотый черный перец, специи;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/slivochnie-spagetti-s-sirom-i-specijami-40473
Тальятелле с креветками и соусом том-ям;паста тальятелле, замороженные креветки, кинза, перец чили, бульон из креветок, паста том ям, галангал, листья кафрского лайма, лемонграсс, кокосовое молоко, рыбный соус, подсолнечное масло, сок лайма, кунжут;Паста и пицца;Авторская кухня;https://eda.ru/recepty/pasta-picca/talyatelle-s-krevetkami-i-sousom-tom-yam-139981
Спагетти с лисичками;спагетти, сливочное масло, лисички, чеснок, куриный бульон, оливковое масло, сыр пармезан, петрушка, сушеные белые грибы, молотый черный перец, соль;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-lisichkami-139729
Запеканка из макарон с сыром, помидорами и грибами;куриное яйцо, помидоры, сметана 15%-ная, тертый твердый сыр, соль, молотый черный перец, рукола, растительное масло, паста, шампиньоны;Паста и пицца;Русская кухня;https://eda.ru/recepty/pasta-picca/zapekanka-iz-makaron-s-sirom-pomidorami-i-gribami-44011
Феттучини с песто и курицей;паста феттучини, сливочное масло, растительное масло, помидоры черри, куриное филе, песто, соль, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/fettuchini-s-pesto-i-kuricej-45440
Лазанья с соусом бешамель, марсалой, пармезаном и луком-шалот;лук-шалот, сливочное масло, пшеничная мука, молотый мускатный орех, молоко, куриный бульон, марсала, морская соль, куриное яйцо, тесто для лазаньи, молотый черный перец, тертый сыр пармезан ;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/lazanja-s-sousom-beshamel-marsaloj-parmezanom-lukom-shalot-20341
Спагетти со слабосоленой семгой в сливочном соусе;спагетти, сливки 20%-ные, слабосоленая семга, чеснок, рубленая петрушка, оливковое масло;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-so-slabosolenoj-semgoj-v-slivochnom-souse-38047
Лазанья с баклажанами, песто, фундуком и петрушкой;чеснок, сливочное масло, пшеничная мука, молоко, лавровый лист, молотый белый перец, лесные орехи, рубленая петрушка, оливковое масло, тертый сыр пармезан , соль, молотый черный перец, куриное яйцо, баклажаны, сыр рикотта, тесто для лазаньи;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/lazanja-s-baklazhanami-pesto-fundukom-petrushkoj-20261
Спагетти с лисичками;спагетти, сливочное масло, лисички, чеснок, куриный бульон, оливковое масло, сыр пармезан, петрушка, сушеные белые грибы, молотый черный перец, соль;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-lisichkami-139729
Лингвини с томатами и креветками;паста лингвини, чеснок, тигровые креветки, помидоры черри, цукини, бульон из креветок, оливковое масло, перец чили, базилик;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/lingvini-s-tomatami-i-krevetkami-139572
Пенне с адыгейским сыром;паста пенне, сладкий перец, адыгейский сыр, сушеный базилик, виноградное масло;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/penne-s-adigejskim-sirom-21481
Тортеллини с ветчиной в сливочном соусе;тортеллини, ветчина, сливки 20%-ные, лук-шалот, сливочное масло;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/tortellini-s-vetchinoj-v-slivochnom-souse-24870
Лазанья из лосося, креветок и шпината;свежие листья шпината, готовые сухие листы лазаньи, белый соус, филе лосося, очищенные королевские креветки , тертый сыр пармезан , молотый мускатный орех;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/lazanja-iz-lososja-krevetok-shpinata-22544
Пенне с белыми грибами, майораном и пекорино;белые грибы, паста пенне, оливковое масло, растительное масло, майоран, сыр пекорино романо, соль, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/penne-s-belimi-gribami-majoranom-pekorino-20276
Каннеллони с курицей и кабачком;паста каннеллони, кабачки, куриное филе, репчатый лук, сливочное масло, пшеничная мука, молоко, соль, молотый черный перец, тертый сыр;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/kannelloni-s-kuricej-kabachkom-29019
Тальятелле с сыром Горгонзола и обжаренными грецкими орехами;паста тальятелле, сыр горгонзола, грецкие орехи, сливочное масло, сливки, зеленый лук, тертый сыр пармезан , соль, молотый черный перец, зелень;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/taljatelle-s-sirom-gorgonzola-obzharennimi-greckimi-orehami-17639
Каннеллони с пикантной мясной начинкой;лук, чеснок, оливковое масло, мясной фарш, соль, молотый черный перец, красное вино, сливочное масло, пшеничная мука, молоко, молотый мускатный орех, томатное пюре, паста каннеллони, тертый сыр;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/kannelloni-s-pikantnoj-mjasnoj-nachinkoj-38669
Тальолини с чернилами каракатицы и красной икрой;мука из твердых сортов пшеницы, яичный желток, яичный белок, сливочное масло, чернила каракатицы, соль, красная икра;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/talolini-s-chernilami-karakatici-i-krasnoj-ikroj-44889
Тортеллини с сыром;молотый черный перец, соль, сливочное масло, майоран, сыр, куриное яйцо, тертый сыр пармезан , сыр рикотта, пшеничная мука;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/tortellini-s-sirom-16697
Тальятелле с кабачками, чесноком, лимоном и чили;паста тальятелле, оливковое масло, кабачки, чеснок, перец чили хлопьями, лимон, соль, молотый черный перец, тертый сыр пармезан ;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/taljatelle-s-kabachkami-chesnokom-limonom-chili-24439
Яичные спагетти с чесночным кремом;яичный желток, копченая соль, сахар, чеснок, молоко, оливковое масло, петрушка, соль, свежий перец;Паста и пицца;Спагетти;https://eda.ru/recepty/pasta-picca/jaichnie-spagetti-s-chesnochnim-kremom-31207
Тальятелле с кабачками, чесноком, лимоном и чили;паста тальятелле, оливковое масло, кабачки, чеснок, перец чили хлопьями, лимон, соль, молотый черный перец, тертый сыр пармезан ;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/taljatelle-s-kabachkami-chesnokom-limonom-chili-24439
Яичные спагетти с чесночным кремом;яичный желток, копченая соль, сахар, чеснок, молоко, оливковое масло, петрушка, соль, свежий перец;Паста и пицца;Спагетти;https://eda.ru/recepty/pasta-picca/jaichnie-spagetti-s-chesnochnim-kremom-31207
Мясная лазанья;готовые сухие листы лазаньи, говяжий фарш, томатная паста , репчатый лук, мелко рубленный чеснок, сливки 33%-ные, водка, тертый сыр пармезан , сыр моцарелла, молотый имбирь, сливочное масло;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/mjasnaja-lazanja-31443
Лазанья из шпината и феты (aka Spanakopita Lasagna);свежие листья шпината, зелень, зеленый лук, сыр фета, сыр рикотта, куриное яйцо, соль, свежемолотый черный перец, готовые сухие листы лазаньи, сыр моцарелла;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/lazanya-iz-shpinata-i-fety-aka-spanakopita-lasagna-25832
Шпинателле со страчателлой, вялеными томатами и соусом песто;паста со шпинатом, сыр страчателла, вяленые помидоры, кедровые орехи, базилик, сыр пармезан, оливковое масло, чеснок, соль, молотый черный перец;Паста и пицца;Авторская кухня;https://eda.ru/recepty/pasta-picca/shpinatelle-so-strachatelloy-vyalenymi-tomatami-i-sousom-pesto-139983
Лазанья с курицей, рикоттой и соусом песто;кабачки, куриная грудка, песто, сыр рикотта, томатный соус, тертый сыр пармезан , готовые сухие листы лазаньи, оливковое масло, сыр моцарелла, соль, зеленый рубленый лук;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/lazanja-s-kuricej-rikottoj-i-sousom-pesto-32729
Феттучини со сливочно-рыбным соусом;красная рыба, помидоры, сливки 30%-ные, репчатый лук, чеснок, сыр пармезан, оливковое масло, соль, молотый черный перец, паста феттучини, тимьян;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/fettuchini-so-slivochno-ribnim-sousom-43984
Спагетти алла четарезе;анчоусы, кедровые орехи, каперсы, чеснок, оливковое масло, петрушка, спагетти, рыбный бульон, соль;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-alla-chetareze-137189
Спагетти путтанеска;филе анчоуса, оливковое масло, каперсы, соль, консервированные помидоры, молотый черный перец, спагетти, оливки;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-puttaneska-15676
Тонарелли качо-э-пепе;спагетти, сливочное масло, сыр пекорино, сыр пармезан, черный перец горошком, розовый перец, зеленый перец горошком, вода;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/tonarelli-kacho-e-pepe-139682
Фарфалле с курицей, брокколи и грибами в сырном соусе;паста фарфалле (бабочки), шампиньоны, куриная грудка, чеснок, капуста брокколи, сливки 20%-ные, плавленый сыр, растительное масло, соль, молотый черный перец;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/farfalle-s-kuricej-brokkoli-i-gribami-v-sirnom-souse-49093
Домашние тальолини с соусом аррабьята, артишоками и красной сицилийской креветкой;пшеничная мука высшего сорта, мука семола, яичный желток, яичный белок, оливковое масло, красная сицилийская креветка , артишоки, чеснок, лук-шалот, базилик, томатный соус, рыбный бульон, каперсы, соль, перец чили, помидоры, оливковое масло extra virgin;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/domashnie-talolini-s-sousom-arrabyata-artishokami-i-krasnoy-siciliyskoy-krevetkoy-151383
Тальятелле с морепродуктами;паста тальятелле, крупные креветки с хвостами, мидии в ракушках, белое полусухое вино, зеленый базилик , помидоры в собственном соку, молотый белый перец, молотый мускатный орех, чеснок, перец чили, соль, тертый сыр пармезан ;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/taljatelle-s-moreproduktami-25093
Фунчоза с овощами и морепродуктами;фунчоза, лук, сладкий перец, замороженный зеленый горошек , помидоры черри, коктейль из морепродуктов, соевый соус, оливковое масло, королевские креветки, чеснок;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/funchoza-s-ovoshhami-i-moreproduktami-50704
Фунчоза с овощами и морепродуктами;фунчоза, лук, сладкий перец, замороженный зеленый горошек , помидоры черри, коктейль из морепродуктов, соевый соус, оливковое масло, королевские креветки, чеснок;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/funchoza-s-ovoshhami-i-moreproduktami-50704
Аджада (чесночная лазанья);чеснок, оливковое масло, сливочное масло, тертый сыр пармезан , тесто для лазаньи, грецкие орехи;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/adzhada-chesnochnaja-lazanja-14583
Рулет алла лазанья из тонкого лаваша;армянский лаваш, репчатый лук, молоко, помидоры, куриное филе, шампиньоны, специи, сливочное масло, пшеничная мука;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/rulet-alla-lazanja-iz-tonkogo-lavasha-35612
Спагетти с фаршем;спагетти, фарш, сливочное масло, чеснок, томатная паста , кетчуп, соль, молотый черный перец, специи;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-farshem-47052
Пенне с креветками по-тайски;паста пенне, креветки, кокосовое молоко, рыбный соус, галангал, помидоры черри, чеснок, листья кафрского лайма, сок лайма, паста том ям, лимонная трава;Паста и пицца;Тайская кухня;https://eda.ru/recepty/pasta-picca/penne-s-krevetkami-po-tajski-37101
Фарфалле с копченым лососем;лосось холодного копчения, паста фарфалле (бабочки), сыр пармезан, сливки 30%-ные, морская соль, дижонская горчица, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/farfalle-s-kopchenim-lososem-38636
Паппарделле с соусом песто и рагу из ягненка;паста паппарделле, песто, сливочное масло, лимонный сок, мясо ягненка, красное вино, помидоры, морковь, куриный бульон, репчатый лук, чеснок, анис (бадьян), соль;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/pappardelle-s-sousom-pesto-i-ragu-iz-yagnenka-137859
Спагетти с тунцом;консервированный тунец в собственном соку, спагетти, чеснок, оливковое масло;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-tuncom-45732
Паппарделле с белыми грибами;белые грибы, сыр пармезан, лук-шалот, чеснок, тимьян, петрушка, сливки 33%-ные, сметана, сливочное масло, белое сухое вино, соль, молотый черный перец, паста паппарделле;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/pappardelle-s-belimi-gribami-37686
Каннеллони с тунцом, грибами и яйцами;молоко, пшеничная мука, сахар, помидоры, подсолнечное масло, соль, сыр грюйер, консервированный тунец в масле, куриное яйцо, репчатый лук, оливковое масло, лимон, сливочное масло, грузди, паста каннеллони;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/kannelloni-s-tuncom-gribami-jajcami-16578
Ньокки со сливками и трюфельным маслом;ньокки, сливки 20%-ные, трюфельное масло, молотый черный перец, соль, тертый сыр пармезан ;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/nokki-so-slivkami-trjufelnim-maslom-20270
Тальятелле с лисичками и трюфельным маслом;паста тальятелле, репчатый лук, чеснок, тимьян, лисички, сливки 33%-ные, трюфельное масло, петрушка, растительное масло, соль, молотый черный перец;Паста и пицца;Европейская кухня;https://eda.ru/recepty/pasta-picca/talyatelle-s-lisichkami-i-tryufelnym-maslom-151299
Ньокки из манки с креветками;манная крупа, мука манитоба, мука семола, яичный желток, куриный бульон, лук-шалот, чеснок, очищенные креветки, оливковое масло, сливочное масло, тертый сыр пармезан , лук-сибулет, соль;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/nokki-iz-manki-s-krevetkami-138416
Фарфалле в сливочном соусе;паста фарфалле (бабочки), плавленый сырок, сливки 20%-ные, филе куриной грудки, соль, свежий перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/farfalle-v-slivochnom-souse-26041
Пенне «Четыре сыра» (Quattro formaggi);паста пенне, сыр горгонзола, сыр моцарелла, сливки 35%-ные, тертый сыр пармезан , сыр эмменталь, сладкая паприка, соль;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/penne-chetire-sira-quattro-formaggi-26852
Фетучини, запеченные с креветками и сыром;очищенные креветки, сливки 25%-ные, сливочное масло, лимонный сок, тертый сыр пармезан , соль, петрушка, сыр моцарелла, смесь перцев, оливковое масло, паста феттучини;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/fetuchini-zapechennie-s-krevetkami-i-sirom-35648
Букатини а-ля аматричана;спагетти, бекон, репчатый лук, консервированные помидоры, красный стручковый перец, оливковое масло, сыр пармезан, соль, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/bukatini-a-lja-amatrichana-15632
Фарфалле карбонара с зеленым горошком;бекон, паста фарфалле (бабочки), замороженный зеленый горошек , куриное яйцо, сливки, сыр пармезан, оливковое масло extra virgin, морская соль, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/farfalle-karbonara-s-zelenim-goroshkom-22526
Спагетти с перечным рагу;спагетти, оливковое масло extra virgin, чеснок, красный перец чили, перец чили поблано, красный стручковый перец, красный длинный перец чили, тертый сыр пармезан , соль, молотый черный перец;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-perechnym-ragu-152139
Спагетти с сырным соусом;сливки 35%-ные, твердый сыр, чеснок, очищенные грецкие орехи, молотый перец чили;Паста и пицца;Итальянская кухня;https://eda.ru/recepty/pasta-picca/spagetti-s-sirnim-sousom-26836
